# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
0,FS,5009,9:50.745.020,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5010,9:50.015.281,736.016.250 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 04 00
1,FS,5011,9:50.015.281,704.007.833 ms,,,49,01,   [23 IN-NAK],
1,FS,5012,9:50.751.285,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5013,9:50.751.289,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5014,9:50.751.297,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5015,9:51.575.025,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5016,9:50.783.294,800.008.250 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 00 00
1,FS,5017,9:50.783.294,767.999.916 ms,,,49,01,   [25 IN-NAK],
1,FS,5018,9:51.583.290,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5019,9:51.583.293,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5020,9:51.583.301,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5021,9:52.070.027,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5022,9:51.615.298,480.007.000 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,5023,9:51.615.298,447.998.583 ms,,,49,01,   [15 IN-NAK],
1,FS,5024,9:52.095.293,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5025,9:52.095.296,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5026,9:52.095.304,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5027,9:52.730.031,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5028,9:52.127.319,607.990.083 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 00 00
1,FS,5029,9:52.127.319,575.981.666 ms,,,49,01,   [19 IN-NAK],
1,FS,5030,9:52.735.297,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5031,9:52.735.300,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5032,9:52.735.308,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5033,9:53.292.034,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5034,9:52.767.305,544.006.583 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,5035,9:52.767.305,511.998.250 ms,,,49,01,   [17 IN-NAK],
1,FS,5036,9:53.311.300,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5037,9:53.311.303,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5038,9:53.311.311,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5039,9:53.765.036,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5040,9:53.343.300,448.014.583 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 00 00
1,FS,5041,9:53.343.300,416.006.166 ms,,,49,01,   [14 IN-NAK],
1,FS,5042,9:53.791.303,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5043,9:53.791.306,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5044,9:53.791.314,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5045,9:54.736.041,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5046,9:53.823.311,928.009.083 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 04 00
1,FS,5047,9:53.823.311,896.000.666 ms,,,49,01,   [29 IN-NAK],
1,FS,5048,9:54.751.308,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5049,9:54.751.311,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5050,9:54.751.319,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5051,9:55.503.045,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5052,9:54.783.335,735.989.500 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 00 00
1,FS,5053,9:54.783.335,703.981.083 ms,,,49,01,   [23 IN-NAK],
1,FS,5054,9:55.519.312,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5055,9:55.519.316,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5056,9:55.519.324,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5057,9:56.139.049,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5058,9:55.551.321,608.007.333 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,5059,9:55.551.321,575.999.000 ms,,,49,01,   [19 IN-NAK],
1,FS,5060,9:56.159.316,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5061,9:56.159.319,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5062,9:56.159.327,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5063,9:56.691.052,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5064,9:56.191.340,511.991.250 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,5065,9:56.191.340,479.982.833 ms,,,49,01,   [16 IN-NAK],
1,FS,5066,9:56.703.319,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5067,9:56.703.322,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5068,9:56.703.330,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5069,9:57.237.054,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5070,9:56.735.327,512.006.750 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 04 00
1,FS,5071,9:56.735.327,479.998.416 ms,,,49,01,   [16 IN-NAK],
1,FS,5072,9:57.247.322,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5073,9:57.247.325,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5074,9:57.247.333,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5075,9:57.913.058,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5076,9:57.279.348,639.990.416 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 00 00
1,FS,5077,9:57.279.348,607.982.000 ms,,,49,01,   [20 IN-NAK],
1,FS,5078,9:57.919.326,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5079,9:57.919.329,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5080,9:57.919.337,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5081,9:58.411.061,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5082,9:57.951.334,480.006.500 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,5083,9:57.951.334,447.998.166 ms,,,49,01,   [15 IN-NAK],
1,FS,5084,9:58.431.329,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5085,9:58.431.332,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5086,9:58.431.340,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5087,9:59.012.064,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5088,9:58.463.354,575.989.833 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,5089,9:58.463.354,543.981.416 ms,,,49,01,   [18 IN-NAK],
1,FS,5090,9:59.039.332,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5091,9:59.039.336,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5092,9:59.039.344,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5093,9:59.750.068,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5094,9:59.071.341,704.007.333 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,5095,9:59.071.341,671.999.083 ms,,,49,01,   [22 IN-NAK],
1,FS,5096,9:59.775.336,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5097,9:59.775.340,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5098,9:59.775.348,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5099,10:00.173.070,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5100,9:59.807.361,383.989.583 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,5101,9:59.807.361,351.981.166 ms,,,49,01,   [12 IN-NAK],
1,FS,5102,10:00.191.339,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5103,10:00.191.342,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5104,10:00.191.350,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5105,10:01.022.074,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5106,10:00.223.348,800.007.333 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 04 00
1,FS,5107,10:00.223.348,767.998.916 ms,,,49,01,   [25 IN-NAK],
1,FS,5108,10:01.023.343,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5109,10:01.023.347,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5110,10:01.023.355,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5111,10:01.509.077,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5112,10:01.055.368,479.989.916 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 00 00
1,FS,5113,10:01.055.368,447.981.583 ms,,,49,01,   [15 IN-NAK],
1,FS,5114,10:01.535.346,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5115,10:01.535.350,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5116,10:01.535.358,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5117,10:02.201.081,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5118,10:01.567.360,640.002.333 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,5119,10:01.567.360,607.993.916 ms,,,49,01,   [20 IN-NAK],
1,FS,5120,10:02.207.350,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5121,10:02.207.353,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5122,10:02.207.361,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5123,10:03.144.086,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5124,10:02.239.350,928.017.250 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 00 00
1,FS,5125,10:02.239.350,896.008.833 ms,,,49,01,   [29 IN-NAK],
1,FS,5126,10:03.167.355,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5127,10:03.167.359,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5128,10:03.167.367,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5129,10:03.754.089,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5130,10:03.199.364,576.007.083 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 04 00
1,FS,5131,10:03.199.364,543.998.666 ms,,,49,01,   [18 IN-NAK],
1,FS,5132,10:03.775.359,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5133,10:03.775.362,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5134,10:03.775.370,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5135,10:04.226.091,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5136,10:03.807.367,448.006.416 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 00 00
1,FS,5137,10:03.807.367,415.998.416 ms,,,49,01,   [14 IN-NAK],
1,FS,5138,10:04.255.362,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5139,10:04.255.365,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5140,10:04.255.373,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5141,10:05.224.097,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5142,10:04.287.371,960.008.416 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 04 00
1,FS,5143,10:04.287.371,928.000.000 ms,,,49,01,   [30 IN-NAK],
1,FS,5144,10:05.247.367,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5145,10:05.247.371,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5146,10:05.247.379,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5147,10:05.755.099,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5148,10:05.279.392,479.990.416 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 00 00
1,FS,5149,10:05.279.392,447.982.083 ms,,,49,01,   [15 IN-NAK],
1,FS,5150,10:05.759.370,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5151,10:05.759.373,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5152,10:05.759.381,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5153,10:06.255.102,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5154,10:05.791.378,480.006.666 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,5155,10:05.791.378,447.998.250 ms,,,49,01,   [15 IN-NAK],
1,FS,5156,10:06.271.373,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5157,10:06.271.376,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5158,10:06.271.384,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5159,10:07.175.107,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5160,10:06.303.375,896.015.583 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 00 00
1,FS,5161,10:06.303.375,864.007.166 ms,,,49,01,   [28 IN-NAK],
1,FS,5162,10:07.199.378,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5163,10:07.199.382,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5164,10:07.199.390,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5165,10:08.142.112,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5166,10:07.231.378,928.017.333 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 04 00
1,FS,5167,10:07.231.378,896.008.916 ms,,,49,01,   [29 IN-NAK],
1,FS,5168,10:08.159.384,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5169,10:08.159.387,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5170,10:08.159.395,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5171,10:08.576.114,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5172,10:08.191.392,416.006.250 ms,7 B,,49,01,IN txn   [13 POLL],80 80 80 80 0F 00 00
1,FS,5173,10:08.191.392,383.997.833 ms,,,49,01,   [13 IN-NAK],
1,FS,5174,10:08.607.386,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5175,10:08.607.389,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5176,10:08.607.397,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5177,10:09.443.119,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5178,10:08.639.405,831.998.250 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 04 00
1,FS,5179,10:08.639.405,799.989.833 ms,,,49,01,   [26 IN-NAK],
1,FS,5180,10:09.471.391,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5181,10:09.471.394,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5182,10:09.471.402,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5183,10:10.442.124,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5184,10:09.503.401,960.008.083 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 00 00
1,FS,5185,10:09.503.401,927.999.666 ms,,,49,01,   [30 IN-NAK],
1,FS,5186,10:10.463.397,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5187,10:10.463.400,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5188,10:10.463.408,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5189,10:11.352.129,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5190,10:10.495.397,864.016.833 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 04 00
1,FS,5191,10:10.495.397,832.008.500 ms,,,49,01,   [27 IN-NAK],
1,FS,5192,10:11.359.402,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5193,10:11.359.405,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5194,10:11.359.413,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5195,10:12.228.133,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5196,10:11.391.411,864.007.916 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 00 00
1,FS,5197,10:11.391.411,831.999.500 ms,,,49,01,   [27 IN-NAK],
1,FS,5198,10:12.255.407,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5199,10:12.255.410,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5200,10:12.255.418,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5201,10:13.011.137,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5202,10:12.287.407,736.016.250 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 04 00
1,FS,5203,10:12.287.407,704.007.833 ms,,,49,01,   [23 IN-NAK],
1,FS,5204,10:13.023.411,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5205,10:13.023.414,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5206,10:13.023.422,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5207,10:13.659.141,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5208,10:13.055.435,607.991.583 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 00 00
1,FS,5209,10:13.055.435,575.983.083 ms,,,49,01,   [19 IN-NAK],
1,FS,5210,10:13.663.415,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5211,10:13.663.418,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5212,10:13.663.426,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5213,10:14.447.145,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5214,10:13.695.423,768.008.250 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 04 00
1,FS,5215,10:13.695.423,735.999.833 ms,,,49,01,   [24 IN-NAK],
1,FS,5216,10:14.463.419,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5217,10:14.463.422,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5218,10:14.463.430,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5219,10:15.066.148,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5220,10:14.495.444,575.991.000 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,5221,10:14.495.444,543.982.583 ms,,,49,01,   [18 IN-NAK],
1,FS,5222,10:15.071.422,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5223,10:15.071.426,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5224,10:15.071.434,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5225,10:15.940.153,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5226,10:15.103.431,864.008.750 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 04 00
1,FS,5227,10:15.103.431,832.000.416 ms,,,49,01,   [27 IN-NAK],
1,FS,5228,10:15.967.428,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5229,10:15.967.431,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5230,10:15.967.439,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5231,10:16.923.158,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5232,10:15.999.437,928.008.166 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 00 00
1,FS,5233,10:15.999.437,895.999.750 ms,,,49,01,   [29 IN-NAK],
1,FS,5234,10:16.927.433,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5235,10:16.927.436,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5236,10:16.927.444,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5237,10:17.455.161,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5238,10:16.959.441,512.006.833 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 04 00
1,FS,5239,10:16.959.441,479.998.416 ms,,,49,01,   [16 IN-NAK],
1,FS,5240,10:17.471.436,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5241,10:17.471.439,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5242,10:17.471.447,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5243,10:18.275.165,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5244,10:17.503.444,800.008.416 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 00 00
1,FS,5245,10:17.503.444,768.000.083 ms,,,49,01,   [25 IN-NAK],
1,FS,5246,10:18.303.441,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5247,10:18.303.444,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5248,10:18.303.452,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5249,10:18.724.167,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5250,10:18.335.465,415.990.083 ms,7 B,,49,01,IN txn   [13 POLL],80 80 80 80 0F 04 00
1,FS,5251,10:18.335.465,383.981.583 ms,,,49,01,   [13 IN-NAK],
1,FS,5252,10:18.751.443,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5253,10:18.751.447,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5254,10:18.751.455,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5255,10:19.346.171,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5256,10:18.783.451,576.007.250 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,5257,10:18.783.451,543.998.833 ms,,,49,01,   [18 IN-NAK],
1,FS,5258,10:19.359.447,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5259,10:19.359.450,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5260,10:19.359.458,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5261,10:20.293.176,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5262,10:19.391.455,928.009.166 ms,7 B,,49,01,IN txn   [29 POLL],80 80 80 80 0F 04 00
1,FS,5263,10:19.391.455,896.000.750 ms,,,49,01,   [29 IN-NAK],
1,FS,5264,10:20.319.452,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5265,10:20.319.455,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5266,10:20.319.463,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5267,10:21.107.180,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5268,10:20.351.460,768.008.583 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 00 00
1,FS,5269,10:20.351.460,736.000.166 ms,,,49,01,   [24 IN-NAK],
1,FS,5270,10:21.119.456,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5271,10:21.119.460,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,5272,10:21.119.468,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5273,10:21.902.184,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,5274,10:21.151.465,768.007.666 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 04 00
1,FS,5275,10:21.151.465,735.999.250 ms,,,49,01,   [24 IN-NAK],
1,FS,5276,10:21.919.461,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,5277,10:21.919.464,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,5278,10:21.919.472,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,5279,10:22.436.187,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,5280,10:21.951.469,512.006.666 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,5281,10:21.951.469,479.998.333 ms,,,49,01,   [16 IN-NAK],
1,FS,5282,10:22.463.464,2.083 us,3 B,,49,01,   IN packet,69 B1 30
